"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2012","2012",52,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2013","2013",47,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2014","2014",69,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2015","2015",45,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2016","2016",45,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2017","2017",33,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2018","2018",39,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2019","2019",23,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2020","2020",18,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2021","2021",33,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2010","2010",7,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2011","2011",15,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2012","2012",12,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2013","2013",11,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2014","2014",17,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2015","2015",11,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2016","2016",10,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2017","2017",7,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2018","2018",10,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2019","2019",9,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2020","2020",6,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2021","2021",5,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2010","2010",6.2,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2011","2011",5.4,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2012","2012",6.9,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2013","2013",6.6,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2014","2014",8.5,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2015","2015",6.6,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2016","2016",5.8,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2017","2017",6.1,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2018","2018",5.1,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2019","2019",4.7,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2020","2020",2.9,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LVA","Latvia","2021","2021",2,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2010","2010",132,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2011","2011",112,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2012","2012",142,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2013","2013",133,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2014","2014",171,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2015","2015",132,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2016","2016",114,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2017","2017",118,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2018","2018",99,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2019","2019",90,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2020","2020",55,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LVA","Latvia","2021","2021",39,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2010","2010",1.1,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2011","2011",0.7,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2012","2012",1.3,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2013","2013",1.5,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2014","2014",1.3,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2015","2015",1.2,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2016","2016",1.7,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2017","2017",1.9,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2018","2018",1.3,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2019","2019",0.8,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2020","2020",0.6,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","LTU","Lithuania","2021","2021",0.8,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2010","2010",33,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2011","2011",21,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2012","2012",38,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2013","2013",44,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2014","2014",37,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2015","2015",35,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2016","2016",48,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2017","2017",54,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2018","2018",37,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2019","2019",21,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2020","2020",23,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LTU","Lithuania","2021","2021",38,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2010","2010",0.4,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2011","2011",0.5,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2012","2012",12.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2013","2013",9.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2014","2014",4.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2015","2015",10.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2016","2016",13,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2017","2017",4.8,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2018","2018",8.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2019","2019",37.4,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2020","2020",17.8,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2021","2021",0.5,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2010","2010",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2011","2011",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2012","2012",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2013","2013",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2014","2014",1.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2015","2015",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2016","2016",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2017","2017",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2018","2018",1.3,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2019","2019",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2020","2020",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2022","2022",0,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2010","2010",4.3,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2011","2011",2.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2012","2012",4,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2013","2013",4.4,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2014","2014",3.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2015","2015",3.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2016","2016",4.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2017","2017",2.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2018","2018",1.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2019","2019",1.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2020","2020",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2021","2021",0.6,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2010","2010",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2011","2011",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2012","2012",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2013","2013",1.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2014","2014",0.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2015","2015",1.7,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2016","2016",0.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2017","2017",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2018","2018",1.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2019","2019",29.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2020","2020",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2022","2022",0,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2010","2010",2.3,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2011","2011",2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2012","2012",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2013","2013",1.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2014","2014",0.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2015","2015",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2016","2016",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2017","2017",0.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2018","2018",0.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2019","2019",0.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2020","2020",0.4,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2021","2021",0.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2010","2010",0.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2011","2011",1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2012","2012",5.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2013","2013",2.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2014","2014",4.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2015","2015",2.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2016","2016",1.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2017","2017",0.7,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2018","2018",1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2019","2019",0.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2020","2020",2.4,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2021","2021",0,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2010","2010",599,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2011","2011",645,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2012","2012",685,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2013","2013",694,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2014","2014",738,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2015","2015",874,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2016","2016",979,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2017","2017",969,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2018","2018",1635,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2019","2019",1218,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2020","2020",919,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2021","2021",792,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2022","2022",633,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2010","2010",13.1,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2011","2011",13.9,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2012","2012",14.6,"D","Difference in methodology"
